PSGC,REGION,PROVINCE_FIRE_DISTRICT,CONGRESSIONAL_DISTRICT,CITY_MUNICIPALITY,YEAR,INCIDENTS,INJURIES,DEATHS,ESTIMATED_DAMAGES
37111000,3,ZAMBALES,1ST,SAN MARCELINO,2013,0,0,0,0.0
37111000,3,ZAMBALES,1ST,SAN MARCELINO,2014,7,0,0,410000.0
37111000,3,ZAMBALES,1ST,SAN MARCELINO,2015,5,0,0,1110000.0
37111000,3,ZAMBALES,1ST,SAN MARCELINO,2016,9,0,0,5000.0
37112000,3,ZAMBALES,2ND,SAN NARCISO,2012,1,0,0,8000.0
37112000,3,ZAMBALES,2ND,SAN NARCISO,2013,2,0,0,710000.0
37112000,3,ZAMBALES,2ND,SAN NARCISO,2014,8,0,0,400000.0
37112000,3,ZAMBALES,2ND,SAN NARCISO,2015,2,0,0,310000.0
37112000,3,ZAMBALES,2ND,SAN NARCISO,2016,8,0,0,1600000.0
37113000,3,ZAMBALES,2ND,SANTA CRUZ,2012,1,0,0,1000000.0
37113000,3,ZAMBALES,2ND,SANTA CRUZ,2013,2,0,0,1440000.0
37113000,3,ZAMBALES,2ND,SANTA CRUZ,2014,2,0,0,939839.68
37113000,3,ZAMBALES,2ND,SANTA CRUZ,2015,2,0,0,0.0
37113000,3,ZAMBALES,2ND,SANTA CRUZ,2016,2,0,0,1350000.0
37114000,3,ZAMBALES,1ST,SUBIC,2012,7,0,0,6515000.0
37114000,3,ZAMBALES,1ST,SUBIC,2013,7,0,0,2045000.0
37114000,3,ZAMBALES,1ST,SUBIC,2014,15,0,0,50000.0
37114000,3,ZAMBALES,1ST,SUBIC,2015,4,0,0,225000.0
37114000,3,ZAMBALES,1ST,SUBIC,2016,17,0,0,80000.0
50501000,5,ALBAY,1ST,BACACAY,2012,1,0,0,5000.0
50501000,5,ALBAY,1ST,BACACAY,2013,2,0,0,3500.0
50501000,5,ALBAY,1ST,BACACAY,2014,1,0,0,19000.0
50501000,5,ALBAY,1ST,BACACAY,2015,0,0,0,0.0
50501000,5,ALBAY,1ST,BACACAY,2016,6,0,0,151500.0
50502000,5,ALBAY,2ND,CAMALIG,2012,6,0,0,536600.0
50502000,5,ALBAY,2ND,CAMALIG,2013,3,0,0,160000.0
50502000,5,ALBAY,2ND,CAMALIG,2014,5,0,0,720000.0
50502000,5,ALBAY,2ND,CAMALIG,2015,7,0,0,405200.0
50502000,5,ALBAY,2ND,CAMALIG,2016,7,0,0,1368200.0
50503000,5,ALBAY,2ND,DARAGA (LOCSIN),2012,10,0,0,76951500.0
50503000,5,ALBAY,2ND,DARAGA (LOCSIN),2013,16,0,0,370000.0
50503000,5,ALBAY,2ND,DARAGA (LOCSIN),2014,10,2,0,977500.0
50503000,5,ALBAY,2ND,DARAGA (LOCSIN),2015,25,0,0,117300.0
50503000,5,ALBAY,2ND,DARAGA (LOCSIN),2016,12,0,0,82300.0
50504000,5,ALBAY,3RD,GUINOBATAN,2012,4,0,0,324000.0
50504000,5,ALBAY,3RD,GUINOBATAN,2013,3,0,0,812500.0
50504000,5,ALBAY,3RD,GUINOBATAN,2014,7,0,0,58850.0
50504000,5,ALBAY,3RD,GUINOBATAN,2015,8,0,0,41700.0
50504000,5,ALBAY,3RD,GUINOBATAN,2016,4,0,0,28500.0
50505000,5,ALBAY,3RD,JOVELLAR,2012,0,0,0,0.0
50505000,5,ALBAY,3RD,JOVELLAR,2013,0,0,0,0.0
50505000,5,ALBAY,3RD,JOVELLAR,2014,1,0,0,200000.0
50505000,5,ALBAY,3RD,JOVELLAR,2015,2,0,0,9000.0
50505000,5,ALBAY,3RD,JOVELLAR,2016,0,0,0,0.0
50506000,5,ALBAY,2ND,LEGAZPI CITY (CAPITAL),2012,14,0,0,3282100.0
50506000,5,ALBAY,2ND,LEGAZPI CITY (CAPITAL),2013,22,0,0,5832500.0
50506000,5,ALBAY,2ND,LEGAZPI CITY (CAPITAL),2014,26,0,0,767000.0
50506000,5,ALBAY,2ND,LEGAZPI CITY (CAPITAL),2015,22,0,0,91292.0
50506000,5,ALBAY,2ND,LEGAZPI CITY (CAPITAL),2016,28,3,0,411500.0
50507000,5,ALBAY,3RD,LIBON,2012,5,0,0,74856.0
50507000,5,ALBAY,3RD,LIBON,2013,0,0,0,0.0
50507000,5,ALBAY,3RD,LIBON,2014,2,0,0,19500.0
50507000,5,ALBAY,3RD,LIBON,2015,2,0,0,0.0
50507000,5,ALBAY,3RD,LIBON,2016,1,0,0,29000.0
50508000,5,ALBAY,3RD,LIGAO CITY,2012,3,0,0,309000.0
50508000,5,ALBAY,3RD,LIGAO CITY,2013,4,0,0,580000.0
50508000,5,ALBAY,3RD,LIGAO CITY,2014,16,0,0,10993400.0
50508000,5,ALBAY,3RD,LIGAO CITY,2015,8,0,0,1191000.0
50508000,5,ALBAY,3RD,LIGAO CITY,2016,11,0,0,302500.0
50509000,5,ALBAY,1ST,MALILIPOT,2012,2,0,0,15000.0
50509000,5,ALBAY,1ST,MALILIPOT,2013,3,0,0,17500.0
50509000,5,ALBAY,1ST,MALILIPOT,2014,1,0,0,3000.0
50509000,5,ALBAY,1ST,MALILIPOT,2015,3,0,0,18500.0
50509000,5,ALBAY,1ST,MALILIPOT,2016,6,0,0,327200.0
50510000,5,ALBAY,1ST,MALINAO,2012,2,0,0,4400.0
50510000,5,ALBAY,1ST,MALINAO,2013,0,0,0,0.0
50510000,5,ALBAY,1ST,MALINAO,2014,2,0,0,9000.0
50510000,5,ALBAY,1ST,MALINAO,2015,2,0,0,17000.0
50510000,5,ALBAY,1ST,MALINAO,2016,2,0,0,500.0
50511000,5,ALBAY,2ND,MANITO,2012,0,0,0,0.0
50511000,5,ALBAY,2ND,MANITO,2013,0,0,0,0.0
50511000,5,ALBAY,2ND,MANITO,2014,1,0,0,9000.0
50511000,5,ALBAY,2ND,MANITO,2015,0,0,0,0.0
50511000,5,ALBAY,2ND,MANITO,2016,2,0,0,109000.0
50512000,5,ALBAY,3RD,OAS,2012,2,0,0,9500.0
50512000,5,ALBAY,3RD,OAS,2013,2,0,0,8500.0
50512000,5,ALBAY,3RD,OAS,2014,0,0,0,0.0
50512000,5,ALBAY,3RD,OAS,2015,1,0,0,5000.0
50512000,5,ALBAY,3RD,OAS,2016,2,0,0,5000.0
50513000,5,ALBAY,3RD,PIO DURAN,2012,1,0,0,6000.0
50513000,5,ALBAY,3RD,PIO DURAN,2013,1,0,0,500.0
50513000,5,ALBAY,3RD,PIO DURAN,2014,0,0,0,0.0
50513000,5,ALBAY,3RD,PIO DURAN,2015,2,0,0,909000.0
50513000,5,ALBAY,3RD,PIO DURAN,2016,6,0,0,965200.0
50514000,5,ALBAY,3RD,POLANGUI,2012,2,0,0,35000.0
50514000,5,ALBAY,3RD,POLANGUI,2013,4,0,0,69000.0
50514000,5,ALBAY,3RD,POLANGUI,2014,7,0,0,330000.0
50514000,5,ALBAY,3RD,POLANGUI,2015,3,0,0,6500.0
50514000,5,ALBAY,3RD,POLANGUI,2016,7,0,0,16500.0
50515000,5,ALBAY,2ND,RAPU-RAPU,2012,0,0,0,0.0
50515000,5,ALBAY,2ND,RAPU-RAPU,2013,0,0,0,0.0
50515000,5,ALBAY,2ND,RAPU-RAPU,2014,0,0,0,0.0
50515000,5,ALBAY,2ND,RAPU-RAPU,2015,0,0,0,0.0
50515000,5,ALBAY,2ND,RAPU-RAPU,2016,0,0,0,0.0
50516000,5,ALBAY,1ST,SANTO DOMINGO (LIBOG),2012,8,0,0,5533660.0
50516000,5,ALBAY,1ST,SANTO DOMINGO (LIBOG),2013,5,0,0,3300.0
50516000,5,ALBAY,1ST,SANTO DOMINGO (LIBOG),2014,9,0,0,314600.0
50516000,5,ALBAY,1ST,SANTO DOMINGO (LIBOG),2015,5,0,0,69000.0
50516000,5,ALBAY,1ST,SANTO DOMINGO (LIBOG),2016,4,0,0,10500.0
50517000,5,ALBAY,1ST,TABACO CITY,2012,5,0,0,120000.0
50517000,5,ALBAY,1ST,TABACO CITY,2013,6,0,0,100000.0
50517000,5,ALBAY,1ST,TABACO CITY,2014,10,0,0,110000.0
50517000,5,ALBAY,1ST,TABACO CITY,2015,4,0,0,32100.0
50517000,5,ALBAY,1ST,TABACO CITY,2016,22,0,0,83800.0
50518000,5,ALBAY,1ST,TIWI,2012,1,0,0,75000.0
50518000,5,ALBAY,1ST,TIWI,2013,6,0,0,68000.0
50518000,5,ALBAY,1ST,TIWI,2014,6,0,0,411800.0
50518000,5,ALBAY,1ST,TIWI,2015,9,0,0,19600.0
50518000,5,ALBAY,1ST,TIWI,2016,3,0,0,8000.0
51601000,5,CAMARINES NORTE,2ND,BASUD,2012,2,0,0,545000.0
51601000,5,CAMARINES NORTE,2ND,BASUD,2013,3,0,0,3749444.55
51601000,5,CAMARINES NORTE,2ND,BASUD,2014,0,0,0,0.0
51601000,5,CAMARINES NORTE,2ND,BASUD,2015,1,0,0,150000.0
51601000,5,CAMARINES NORTE,2ND,BASUD,2016,2,0,0,2500000.0
51602000,5,CAMARINES NORTE,1ST,CAPALONGA,2012,1,0,0,20000.0
51602000,5,CAMARINES NORTE,1ST,CAPALONGA,2013,1,0,0,250000.0
51602000,5,CAMARINES NORTE,1ST,CAPALONGA,2014,0,0,0,0.0
51602000,5,CAMARINES NORTE,1ST,CAPALONGA,2015,2,0,0,10000.0
51602000,5,CAMARINES NORTE,1ST,CAPALONGA,2016,2,0,0,79500.0
51603000,5,CAMARINES NORTE,2ND,DAET (CAPITAL),2012,7,0,0,242500.0
51603000,5,CAMARINES NORTE,2ND,DAET (CAPITAL),2013,18,0,0,1407000.0
51603000,5,CAMARINES NORTE,2ND,DAET (CAPITAL),2014,4,0,0,1209500.0
51603000,5,CAMARINES NORTE,2ND,DAET (CAPITAL),2015,15,0,0,2123500.0
51603000,5,CAMARINES NORTE,2ND,DAET (CAPITAL),2016,5,0,0,193500.0
51605000,5,CAMARINES NORTE,1ST,JOSE PANGANIBAN,2012,1,0,0,30000.0
51605000,5,CAMARINES NORTE,1ST,JOSE PANGANIBAN,2013,2,0,0,108000.0
51605000,5,CAMARINES NORTE,1ST,JOSE PANGANIBAN,2014,1,0,0,5000000.0
51605000,5,CAMARINES NORTE,1ST,JOSE PANGANIBAN,2015,2,0,0,500000.0
51605000,5,CAMARINES NORTE,1ST,JOSE PANGANIBAN,2016,2,0,0,289000.0
51606000,5,CAMARINES NORTE,1ST,LABO,2012,11,0,0,1723500.0
51606000,5,CAMARINES NORTE,1ST,LABO,2013,7,0,0,1559500.0
51606000,5,CAMARINES NORTE,1ST,LABO,2014,3,0,0,512000.0
51606000,5,CAMARINES NORTE,1ST,LABO,2015,13,0,0,517700.0
51606000,5,CAMARINES NORTE,1ST,LABO,2016,2,0,0,170000.0
51607000,5,CAMARINES NORTE,2ND,MERCEDES,2012,0,0,0,0.0
51607000,5,CAMARINES NORTE,2ND,MERCEDES,2013,4,0,0,46000.0
51607000,5,CAMARINES NORTE,2ND,MERCEDES,2014,1,0,0,50000.0
51607000,5,CAMARINES NORTE,2ND,MERCEDES,2015,1,0,0,150000.0
51607000,5,CAMARINES NORTE,2ND,MERCEDES,2016,0,0,0,0.0
51608000,5,CAMARINES NORTE,1ST,PARACALE,2012,0,0,0,0.0
51608000,5,CAMARINES NORTE,1ST,PARACALE,2013,2,0,0,80000.0
51608000,5,CAMARINES NORTE,1ST,PARACALE,2014,2,0,0,600000.0
51608000,5,CAMARINES NORTE,1ST,PARACALE,2015,2,0,0,300000.0
51608000,5,CAMARINES NORTE,1ST,PARACALE,2016,5,0,0,2440000.0
51604000,5,CAMARINES NORTE,2ND,SAN LORENZO RUIZ (IMELDA),2012,0,0,0,0.0
51604000,5,CAMARINES NORTE,2ND,SAN LORENZO RUIZ (IMELDA),2013,0,0,0,0.0
51604000,5,CAMARINES NORTE,2ND,SAN LORENZO RUIZ (IMELDA),2014,1,0,0,51000.0
51604000,5,CAMARINES NORTE,2ND,SAN LORENZO RUIZ (IMELDA),2015,0,0,0,0.0
51604000,5,CAMARINES NORTE,2ND,SAN LORENZO RUIZ (IMELDA),2016,1,1,0,9000.0
51609000,5,CAMARINES NORTE,2ND,SAN VICENTE,2012,0,0,0,0.0
51609000,5,CAMARINES NORTE,2ND,SAN VICENTE,2013,0,0,0,0.0
51609000,5,CAMARINES NORTE,2ND,SAN VICENTE,2014,1,0,0,500000.0
51609000,5,CAMARINES NORTE,2ND,SAN VICENTE,2015,0,0,0,0.0
51609000,5,CAMARINES NORTE,2ND,SAN VICENTE,2016,0,0,0,0.0
51610000,5,CAMARINES NORTE,1ST,SANTA ELENA,2012,0,0,0,0.0
51610000,5,CAMARINES NORTE,1ST,SANTA ELENA,2013,5,0,0,271300.0
51610000,5,CAMARINES NORTE,1ST,SANTA ELENA,2014,0,0,0,0.0
51610000,5,CAMARINES NORTE,1ST,SANTA ELENA,2015,1,0,0,150000.0
51610000,5,CAMARINES NORTE,1ST,SANTA ELENA,2016,0,0,0,0.0
51611000,5,CAMARINES NORTE,2ND,TALISAY,2012,0,0,0,0.0
51611000,5,CAMARINES NORTE,2ND,TALISAY,2013,2,0,0,10900.0
51611000,5,CAMARINES NORTE,2ND,TALISAY,2014,0,0,0,0.0
51611000,5,CAMARINES NORTE,2ND,TALISAY,2015,0,0,0,0.0
51611000,5,CAMARINES NORTE,2ND,TALISAY,2016,0,0,0,0.0
51612000,5,CAMARINES NORTE,1ST,VINZONS,2012,3,0,0,9550000.0
51612000,5,CAMARINES NORTE,1ST,VINZONS,2013,1,0,0,100000.0
51612000,5,CAMARINES NORTE,1ST,VINZONS,2014,2,0,0,0.0
51612000,5,CAMARINES NORTE,1ST,VINZONS,2015,9,0,0,128000.0
51612000,5,CAMARINES NORTE,1ST,VINZONS,2016,0,0,0,0.0
51701000,5,CAMARINES SUR,5TH,BAAO,2012,2,0,0,10257.0
51701000,5,CAMARINES SUR,5TH,BAAO,2013,7,0,0,512150.0
51701000,5,CAMARINES SUR,5TH,BAAO,2014,5,0,0,568250.0
51701000,5,CAMARINES SUR,5TH,BAAO,2015,3,0,0,504500.0
51701000,5,CAMARINES SUR,5TH,BAAO,2016,1,0,0,3500.0
51702000,5,CAMARINES SUR,5TH,BALATAN,2012,1,0,0,100000.0
51702000,5,CAMARINES SUR,5TH,BALATAN,2013,0,0,0,0.0
51702000,5,CAMARINES SUR,5TH,BALATAN,2014,4,0,0,117500.0
51702000,5,CAMARINES SUR,5TH,BALATAN,2015,2,0,0,59000.0
51702000,5,CAMARINES SUR,5TH,BALATAN,2016,5,0,0,291000.0
51703000,5,CAMARINES SUR,5TH,BATO,2012,0,0,0,0.0
51703000,5,CAMARINES SUR,5TH,BATO,2013,6,0,0,174500.0
51703000,5,CAMARINES SUR,5TH,BATO,2014,4,0,0,384500.0
51703000,5,CAMARINES SUR,5TH,BATO,2015,1,0,0,3000.0
51703000,5,CAMARINES SUR,5TH,BATO,2016,2,0,0,309500.0
51704000,5,CAMARINES SUR,3RD,BOMBON,2012,0,0,0,0.0
51704000,5,CAMARINES SUR,3RD,BOMBON,2013,1,0,0,5000.0
51704000,5,CAMARINES SUR,3RD,BOMBON,2014,2,0,0,22500.0
51704000,5,CAMARINES SUR,3RD,BOMBON,2015,3,0,0,8300.0
51704000,5,CAMARINES SUR,3RD,BOMBON,2016,2,0,0,58700.0
51705000,5,CAMARINES SUR,5TH,BUHI,2012,3,0,0,18900.0
51705000,5,CAMARINES SUR,5TH,BUHI,2013,2,0,0,0.0
51705000,5,CAMARINES SUR,5TH,BUHI,2014,10,0,0,538000.0
51705000,5,CAMARINES SUR,5TH,BUHI,2015,10,0,0,12183000.0
51705000,5,CAMARINES SUR,5TH,BUHI,2016,5,0,0,75000.0
51706000,5,CAMARINES SUR,5TH,BULA,2012,1,0,0,10000.0
51706000,5,CAMARINES SUR,5TH,BULA,2013,3,0,0,4350000.0
51706000,5,CAMARINES SUR,5TH,BULA,2014,4,0,0,1020000.0
51706000,5,CAMARINES SUR,5TH,BULA,2015,19,0,0,623400.0
51706000,5,CAMARINES SUR,5TH,BULA,2016,7,0,0,351900.0
51707000,5,CAMARINES SUR,1ST,CABUSAO,2012,0,0,0,0.0
51707000,5,CAMARINES SUR,1ST,CABUSAO,2013,0,0,0,0.0
51707000,5,CAMARINES SUR,1ST,CABUSAO,2014,3,0,0,69000.0
51707000,5,CAMARINES SUR,1ST,CABUSAO,2015,5,0,0,41000.0
51707000,5,CAMARINES SUR,1ST,CABUSAO,2016,3,0,0,0.0
51708000,5,CAMARINES SUR,3RD,CALABANGA,2012,2,0,0,500000.0
51708000,5,CAMARINES SUR,3RD,CALABANGA,2013,4,2,0,69200.0
51708000,5,CAMARINES SUR,3RD,CALABANGA,2014,4,0,0,315000.0
51708000,5,CAMARINES SUR,3RD,CALABANGA,2015,7,0,0,148000.0
51708000,5,CAMARINES SUR,3RD,CALABANGA,2016,8,0,0,99500.0
51709000,5,CAMARINES SUR,3RD,CAMALIGAN,2012,2,0,0,530000.0
51709000,5,CAMARINES SUR,3RD,CAMALIGAN,2013,1,0,0,150000.0
51709000,5,CAMARINES SUR,3RD,CAMALIGAN,2014,1,0,0,300000.0
51709000,5,CAMARINES SUR,3RD,CAMALIGAN,2015,4,0,0,275000.0
51709000,5,CAMARINES SUR,3RD,CAMALIGAN,2016,3,0,0,9000.0
51710000,5,CAMARINES SUR,3RD,CANAMAN,2012,3,0,0,1210000.0
51710000,5,CAMARINES SUR,3RD,CANAMAN,2013,0,0,0,0.0
51710000,5,CAMARINES SUR,3RD,CANAMAN,2014,5,0,0,13500.0
51710000,5,CAMARINES SUR,3RD,CANAMAN,2015,3,0,0,52800.0
51710000,5,CAMARINES SUR,3RD,CANAMAN,2016,1,0,0,1000.0
51711000,5,CAMARINES SUR,4TH,CARAMOAN,2012,0,0,0,0.0
51711000,5,CAMARINES SUR,4TH,CARAMOAN,2013,1,0,0,0.0
51711000,5,CAMARINES SUR,4TH,CARAMOAN,2014,2,0,0,150000.0
51711000,5,CAMARINES SUR,4TH,CARAMOAN,2015,5,0,0,751000.0
51711000,5,CAMARINES SUR,4TH,CARAMOAN,2016,1,0,0,1000000.0
51712000,5,CAMARINES SUR,1ST,DEL GALLEGO,2012,0,0,0,0.0
51712000,5,CAMARINES SUR,1ST,DEL GALLEGO,2013,3,0,0,102000.0
51712000,5,CAMARINES SUR,1ST,DEL GALLEGO,2014,1,0,0,465000.0
51712000,5,CAMARINES SUR,1ST,DEL GALLEGO,2015,1,0,0,305500.0
51712000,5,CAMARINES SUR,1ST,DEL GALLEGO,2016,3,0,0,11000.0
51713000,5,CAMARINES SUR,2ND,GAINZA,2012,0,0,0,0.0
51713000,5,CAMARINES SUR,2ND,GAINZA,2013,0,0,0,0.0
51713000,5,CAMARINES SUR,2ND,GAINZA,2014,2,0,0,41500.0
51713000,5,CAMARINES SUR,2ND,GAINZA,2015,1,0,0,5000.0
51713000,5,CAMARINES SUR,2ND,GAINZA,2016,0,0,0,0.0
51714000,5,CAMARINES SUR,4TH,GARCHITORENA,2012,1,0,0,150000.0
51714000,5,CAMARINES SUR,4TH,GARCHITORENA,2013,0,0,0,0.0
51714000,5,CAMARINES SUR,4TH,GARCHITORENA,2014,0,0,0,0.0
51714000,5,CAMARINES SUR,4TH,GARCHITORENA,2015,0,0,0,0.0
51714000,5,CAMARINES SUR,4TH,GARCHITORENA,2016,0,0,0,0.0
51715000,5,CAMARINES SUR,4TH,GOA,2012,4,0,0,138000.0
51715000,5,CAMARINES SUR,4TH,GOA,2013,3,0,0,1029000.0
51715000,5,CAMARINES SUR,4TH,GOA,2014,6,0,0,423480.0
51715000,5,CAMARINES SUR,4TH,GOA,2015,6,0,0,1034700.0
51715000,5,CAMARINES SUR,4TH,GOA,2016,6,0,0,486000.0
51716000,5,CAMARINES SUR,5TH,IRIGA CITY,2012,12,0,0,412300.0
51716000,5,CAMARINES SUR,5TH,IRIGA CITY,2013,14,0,0,2303000.0
51716000,5,CAMARINES SUR,5TH,IRIGA CITY,2014,11,0,0,356000.0
51716000,5,CAMARINES SUR,5TH,IRIGA CITY,2015,12,0,0,472390.0
51716000,5,CAMARINES SUR,5TH,IRIGA CITY,2016,7,0,0,31000.0
51717000,5,CAMARINES SUR,4TH,LAGONOY,2012,3,0,0,209300.0
51717000,5,CAMARINES SUR,4TH,LAGONOY,2013,2,0,0,14000.0
51717000,5,CAMARINES SUR,4TH,LAGONOY,2014,3,0,0,355000.0
51717000,5,CAMARINES SUR,4TH,LAGONOY,2015,7,0,0,42000.0
51717000,5,CAMARINES SUR,4TH,LAGONOY,2016,3,0,0,1001000.0
51718000,5,CAMARINES SUR,2ND,LIBMANAN,2012,4,0,0,5259000.0
51718000,5,CAMARINES SUR,2ND,LIBMANAN,2013,4,0,0,131500.0
51718000,5,CAMARINES SUR,2ND,LIBMANAN,2014,3,0,0,17000.0
51718000,5,CAMARINES SUR,2ND,LIBMANAN,2015,8,0,0,955000.0
51718000,5,CAMARINES SUR,2ND,LIBMANAN,2016,14,9,2,5209000.0
51719000,5,CAMARINES SUR,1ST,LUPI,2012,0,0,0,0.0
51719000,5,CAMARINES SUR,1ST,LUPI,2013,0,0,0,0.0
51719000,5,CAMARINES SUR,1ST,LUPI,2014,3,0,0,110000.0
51719000,5,CAMARINES SUR,1ST,LUPI,2015,4,0,0,101500.0
51719000,5,CAMARINES SUR,1ST,LUPI,2016,8,0,0,226000.0
51720000,5,CAMARINES SUR,3RD,MAGARAO,2012,0,0,0,0.0
51720000,5,CAMARINES SUR,3RD,MAGARAO,2013,2,0,0,50000.0
51720000,5,CAMARINES SUR,3RD,MAGARAO,2014,3,0,0,14000.0
51720000,5,CAMARINES SUR,3RD,MAGARAO,2015,1,0,0,25000.0
51720000,5,CAMARINES SUR,3RD,MAGARAO,2016,1,0,0,463300.0
51721000,5,CAMARINES SUR,2ND,MILAOR,2012,1,0,0,50000.0
51721000,5,CAMARINES SUR,2ND,MILAOR,2013,1,0,0,4500000.0
51721000,5,CAMARINES SUR,2ND,MILAOR,2014,3,0,0,162000.0
51721000,5,CAMARINES SUR,2ND,MILAOR,2015,1,0,0,120000.0
51721000,5,CAMARINES SUR,2ND,MILAOR,2016,1,0,0,0.0
51722000,5,CAMARINES SUR,2ND,MINALABAC,2012,0,0,0,0.0
51722000,5,CAMARINES SUR,2ND,MINALABAC,2013,1,0,0,9000.0
51722000,5,CAMARINES SUR,2ND,MINALABAC,2014,2,0,0,20000.0
51722000,5,CAMARINES SUR,2ND,MINALABAC,2015,2,0,0,155000.0
51722000,5,CAMARINES SUR,2ND,MINALABAC,2016,3,0,0,950000.0
51723000,5,CAMARINES SUR,5TH,NABUA,2012,4,0,0,635000.0
51723000,5,CAMARINES SUR,5TH,NABUA,2013,4,0,0,219000.0
51723000,5,CAMARINES SUR,5TH,NABUA,2014,6,0,0,1567150.0
51723000,5,CAMARINES SUR,5TH,NABUA,2015,18,0,0,377500.0
51723000,5,CAMARINES SUR,5TH,NABUA,2016,20,0,0,150500.0
51724000,5,CAMARINES SUR,3RD,NAGA CITY,2012,17,0,0,256500.0
51724000,5,CAMARINES SUR,3RD,NAGA CITY,2013,15,0,0,48460300.0
51724000,5,CAMARINES SUR,3RD,NAGA CITY,2014,50,0,0,612650.0
51724000,5,CAMARINES SUR,3RD,NAGA CITY,2015,30,0,0,955230.0
51724000,5,CAMARINES SUR,3RD,NAGA CITY,2016,19,0,0,2615500.0
51725000,5,CAMARINES SUR,3RD,OCAMPO,2012,1,0,0,30000.0
51725000,5,CAMARINES SUR,3RD,OCAMPO,2013,3,0,0,508000.0
51725000,5,CAMARINES SUR,3RD,OCAMPO,2014,4,0,0,231000.0
51725000,5,CAMARINES SUR,3RD,OCAMPO,2015,8,0,0,128200.0
51725000,5,CAMARINES SUR,3RD,OCAMPO,2016,2,0,0,5000.0
51726000,5,CAMARINES SUR,2ND,PAMPLONA,2012,0,0,0,0.0
51726000,5,CAMARINES SUR,2ND,PAMPLONA,2013,4,0,0,221500.0
51726000,5,CAMARINES SUR,2ND,PAMPLONA,2014,5,0,0,85000.0
51726000,5,CAMARINES SUR,2ND,PAMPLONA,2015,6,0,0,205700.0
51726000,5,CAMARINES SUR,2ND,PAMPLONA,2016,5,0,2,226000.0
51727000,5,CAMARINES SUR,2ND,PASACAO,2012,2,0,0,250000.0
51727000,5,CAMARINES SUR,2ND,PASACAO,2013,2,0,0,5500.0
51727000,5,CAMARINES SUR,2ND,PASACAO,2014,14,0,0,233500.0
51727000,5,CAMARINES SUR,2ND,PASACAO,2015,11,0,0,101350.0
51727000,5,CAMARINES SUR,2ND,PASACAO,2016,7,0,0,144500.0
51728000,5,CAMARINES SUR,3RD,PILI (CAPITAL),2012,4,0,0,2250000.0
51728000,5,CAMARINES SUR,3RD,PILI (CAPITAL),2013,3,0,0,120000.0
51728000,5,CAMARINES SUR,3RD,PILI (CAPITAL),2014,22,0,0,616500.0
51728000,5,CAMARINES SUR,3RD,PILI (CAPITAL),2015,9,0,0,118400.0
51728000,5,CAMARINES SUR,3RD,PILI (CAPITAL),2016,35,0,0,2114400.0
51729000,5,CAMARINES SUR,4TH,PRESENTACION (PARUBCAN),2012,1,0,0,0.0
51729000,5,CAMARINES SUR,4TH,PRESENTACION (PARUBCAN),2013,1,0,0,9000.0
51729000,5,CAMARINES SUR,4TH,PRESENTACION (PARUBCAN),2014,1,0,0,150000.0
51729000,5,CAMARINES SUR,4TH,PRESENTACION (PARUBCAN),2015,0,0,0,0.0
51729000,5,CAMARINES SUR,4TH,PRESENTACION (PARUBCAN),2016,0,0,0,0.0
51730000,5,CAMARINES SUR,1ST,RAGAY,2012,1,0,0,9000.0
51730000,5,CAMARINES SUR,1ST,RAGAY,2013,1,0,0,400000.0
51730000,5,CAMARINES SUR,1ST,RAGAY,2014,5,0,0,2705000.0
51730000,5,CAMARINES SUR,1ST,RAGAY,2015,5,0,0,2095000.0
51730000,5,CAMARINES SUR,1ST,RAGAY,2016,5,0,0,19000.0
51731000,5,CAMARINES SUR,4TH,SAGNAY,2012,0,0,0,0.0
51731000,5,CAMARINES SUR,4TH,SAGNAY,2013,0,0,0,0.0
51731000,5,CAMARINES SUR,4TH,SAGNAY,2014,1,0,0,420000.0
51731000,5,CAMARINES SUR,4TH,SAGNAY,2015,2,0,0,150000.0
51731000,5,CAMARINES SUR,4TH,SAGNAY,2016,2,0,0,29000.0
51732000,5,CAMARINES SUR,2ND,SAN FERNANDO,2012,1,0,0,150000.0
51732000,5,CAMARINES SUR,2ND,SAN FERNANDO,2013,1,0,0,50000.0
51732000,5,CAMARINES SUR,2ND,SAN FERNANDO,2014,0,0,0,0.0
51732000,5,CAMARINES SUR,2ND,SAN FERNANDO,2015,0,0,0,0.0
51732000,5,CAMARINES SUR,2ND,SAN FERNANDO,2016,2,0,1,30000.0
51733000,5,CAMARINES SUR,4TH,SAN JOSE,2012,2,0,0,13000.0
51733000,5,CAMARINES SUR,4TH,SAN JOSE,2013,1,0,0,5000.0
51733000,5,CAMARINES SUR,4TH,SAN JOSE,2014,6,0,0,49500.0
51733000,5,CAMARINES SUR,4TH,SAN JOSE,2015,2,0,0,5000.0
51733000,5,CAMARINES SUR,4TH,SAN JOSE,2016,3,0,0,39000.0
51734000,5,CAMARINES SUR,1ST,SIPOCOT,2012,2,0,0,144000.0
51734000,5,CAMARINES SUR,1ST,SIPOCOT,2013,3,0,0,149000.0
51734000,5,CAMARINES SUR,1ST,SIPOCOT,2014,11,0,0,4000.0
51734000,5,CAMARINES SUR,1ST,SIPOCOT,2015,13,0,0,4529000.0
51734000,5,CAMARINES SUR,1ST,SIPOCOT,2016,4,0,0,3408000.0
51735000,5,CAMARINES SUR,4TH,SIRUMA,2012,0,0,0,0.0
